season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,hour,dayofweek,is_weekend,temp_bin,humidity_bin,count
1,0,0,1,13.12,15.91,49,12.998,2012,1,8,19,6,1,1,1,112
1,0,1,2,8.2,11.365,59,6.0032,2012,1,5,4,3,0,0,1,5
1,0,0,2,11.48,12.12,93,30.0026,2011,2,5,19,5,1,1,2,84
4,0,1,1,13.12,15.15,45,19.0012,2012,12,13,10,3,0,1,1,167
1,0,1,3,13.94,18.18,76,0.0,2012,2,16,15,3,0,1,2,53
3,0,1,3,24.6,25.76,94,31.0009,2012,9,18,14,1,0,2,2,143
4,0,1,1,16.4,20.455,71,0.0,2012,10,16,23,1,0,1,2,199
3,0,1,2,28.7,33.335,84,11.0014,2012,8,8,7,2,0,2,2,482
2,0,1,1,21.32,25.0,40,22.0028,2012,5,10,20,3,0,2,0,374
2,0,1,1,14.76,17.425,66,12.998,2011,4,7,3,3,0,1,1,3
4,0,1,2,16.4,20.455,94,6.0032,2011,11,10,8,3,0,1,2,436
4,0,1,1,20.5,24.24,45,8.9981,2011,11,1,15,1,0,2,1,186
3,0,1,1,31.16,36.365,70,16.9979,2011,7,6,16,2,0,3,1,275
1,0,0,1,9.02,11.365,69,8.9981,2012,3,11,8,6,1,0,1,72
1,0,0,1,11.48,14.395,56,7.0015,2012,2,5,21,6,1,1,1,66
1,0,1,1,19.68,23.485,67,6.0032,2012,3,14,4,2,0,1,1,5
4,0,1,1,9.02,11.365,44,11.0014,2011,11,18,7,4,0,0,1,216
4,0,0,1,19.68,23.485,55,15.0013,2012,10,6,19,5,1,1,1,341
1,0,1,1,9.02,12.88,55,6.0032,2011,1,6,19,3,0,0,1,112
3,0,1,1,31.16,34.09,43,6.0032,2011,8,17,10,2,0,3,1,118
1,0,1,1,8.2,9.85,44,15.0013,2012,3,6,2,1,0,0,1,4
3,0,1,1,28.7,33.335,84,0.0,2012,8,8,4,2,0,2,2,7
4,0,1,3,21.32,25.0,88,11.0014,2011,10,14,11,4,0,2,2,87
2,0,0,1,26.24,28.79,89,19.0012,2011,6,12,3,6,1,2,2,28
3,0,0,1,30.34,34.09,55,12.998,2011,9,10,16,5,1,3,1,431
2,0,1,1,27.06,31.06,57,16.9979,2012,6,14,11,3,0,2,1,228
2,0,1,2,26.24,31.06,44,19.0012,2012,4,4,16,2,0,2,1,390
1,0,1,2,16.4,20.455,50,23.9994,2012,3,9,6,4,0,1,1,85
3,0,1,1,26.24,30.305,73,7.0015,2012,7,12,4,3,0,2,2,5
2,0,1,2,20.5,24.24,63,8.9981,2012,5,1,1,1,0,2,1,21
4,0,0,3,14.76,17.425,93,8.9981,2012,12,9,17,6,1,1,2,229
2,0,0,2,15.58,19.695,82,0.0,2011,4,9,16,5,1,1,2,191
1,0,1,1,8.2,11.365,59,7.0015,2012,3,5,8,0,0,0,1,428
4,0,1,3,18.04,21.97,88,19.0012,2011,11,16,21,2,0,1,2,75
2,0,0,1,24.6,30.305,60,6.0032,2012,6,16,9,5,1,2,1,367
3,0,1,1,26.24,30.305,65,12.998,2011,9,2,0,4,0,2,1,64
3,0,0,1,22.14,25.76,64,8.9981,2011,9,18,12,6,1,2,1,364
1,0,1,1,5.74,6.06,50,19.0012,2011,1,3,8,0,0,0,1,154
1,0,1,2,8.2,12.88,44,0.0,2012,1,4,21,2,0,0,1,90
4,0,0,2,10.66,14.395,75,6.0032,2012,12,15,8,5,1,1,2,119
1,0,1,1,9.84,9.85,30,31.0009,2011,3,3,0,3,0,0,0,13
1,0,1,1,14.76,17.425,50,15.0013,2012,3,1,23,3,0,1,1,85
1,0,0,2,10.66,12.12,81,16.9979,2012,2,11,14,5,1,1,2,243
2,0,0,3,30.34,34.09,58,7.0015,2011,6,19,14,6,1,3,1,317
1,0,0,2,11.48,12.12,93,30.0026,2011,2,5,18,5,1,1,2,83
3,0,1,1,32.8,37.88,55,16.9979,2011,8,4,15,3,0,3,1,165
3,0,1,1,30.34,32.575,35,16.9979,2011,7,14,12,3,0,3,0,223
2,0,1,2,21.32,25.0,48,6.0032,2011,4,7,13,3,0,2,1,135
1,0,1,1,9.02,9.85,37,22.0028,2011,1,7,10,4,0,0,0,63
2,0,1,1,25.42,31.06,38,16.9979,2011,5,9,17,0,0,2,0,598
2,0,1,1,38.54,41.665,31,11.0014,2011,6,9,15,3,0,3,0,104
3,0,1,1,29.52,33.335,58,15.0013,2011,8,5,20,4,0,2,1,291
4,0,0,1,8.2,10.605,47,11.0014,2011,12,10,23,5,1,0,1,66
1,0,1,1,6.56,11.365,64,0.0,2011,1,6,2,3,0,0,1,2
4,0,0,1,12.3,16.665,65,0.0,2011,11,5,22,5,1,1,1,82
4,0,1,1,14.76,17.425,93,8.9981,2011,11,7,10,0,0,1,2,123
4,0,1,1,6.56,9.09,86,7.0015,2011,12,19,6,0,0,0,2,68
3,0,1,1,27.88,31.82,83,8.9981,2011,8,8,1,0,0,2,2,12
4,1,0,1,13.12,13.635,42,36.9974,2011,11,11,10,4,0,1,1,200
4,0,1,2,12.3,15.15,61,11.0014,2012,11,16,7,4,0,1,1,367
3,0,1,2,26.24,28.79,89,0.0,2011,9,7,19,2,0,2,2,226
4,0,0,1,12.3,13.635,56,19.9995,2011,11,5,9,5,1,1,1,141
2,0,1,2,32.8,36.365,43,12.998,2012,6,11,12,0,0,3,1,261
3,0,1,1,28.7,32.575,65,6.0032,2011,8,9,5,1,0,2,1,30
2,0,1,2,28.7,32.575,61,0.0,2012,5,4,11,4,0,2,1,258
2,0,0,1,30.34,32.575,33,6.0032,2012,5,19,18,5,1,3,0,645
4,0,1,1,18.86,22.725,67,16.9979,2011,10,4,9,1,0,1,1,187
4,0,1,2,25.42,31.06,41,11.0014,2011,10,18,14,1,0,2,1,169
2,1,0,1,32.8,34.85,31,26.0027,2012,4,16,18,0,0,3,0,676
3,0,1,1,27.88,31.82,36,8.9981,2012,9,12,12,2,0,2,0,352
3,0,0,2,28.7,32.575,54,7.0015,2012,7,14,2,5,1,2,1,101
3,0,0,2,28.7,33.335,84,22.0028,2011,8,6,21,5,1,2,2,114
3,0,1,2,27.88,31.82,83,12.998,2012,8,14,3,1,0,2,2,3
1,0,1,1,9.84,9.85,48,36.9974,2011,2,2,20,2,0,0,1,75
3,0,1,2,25.42,25.76,100,8.9981,2011,9,9,6,4,0,2,2,57
4,0,0,3,16.4,20.455,76,12.998,2012,12,2,17,6,1,1,2,303
4,0,0,1,14.76,17.425,76,8.9981,2011,12,4,20,6,1,1,2,124
3,0,1,2,22.14,25.76,81,27.9993,2011,9,6,9,1,0,2,2,185
3,0,1,1,31.16,35.605,62,12.998,2011,7,6,18,2,0,3,1,563
1,0,0,1,5.74,10.605,86,0.0,2011,2,12,1,5,1,0,2,24
1,0,1,3,13.12,15.15,93,15.0013,2012,1,11,19,2,0,1,2,93
2,0,1,1,21.32,25.0,48,7.0015,2011,5,6,20,4,0,2,1,190
4,0,1,1,21.32,25.0,52,8.9981,2011,11,8,12,1,0,2,1,203
1,0,1,1,9.02,13.635,64,0.0,2011,3,8,4,1,0,0,1,2
1,0,1,3,9.02,11.365,93,8.9981,2011,1,19,2,2,0,0,2,3
3,0,0,1,30.34,34.85,66,12.998,2011,8,14,15,6,1,3,1,331
1,0,1,2,22.96,26.515,49,30.0026,2012,3,8,23,3,0,2,1,94
2,0,0,2,15.58,19.695,82,8.9981,2011,4,9,19,5,1,1,2,130
2,0,1,1,26.24,31.06,29,7.0015,2011,6,3,21,4,0,2,0,247
2,0,1,2,30.34,34.85,57,11.0014,2011,6,9,23,3,0,3,1,97
4,0,1,1,22.14,25.76,88,11.0014,2012,10,19,19,4,0,2,2,232
1,0,1,1,12.3,15.15,33,11.0014,2011,3,7,20,0,0,1,0,92
4,0,1,1,13.12,17.425,90,0.0,2011,12,5,7,0,0,1,2,283
3,0,0,2,18.86,22.725,72,15.0013,2011,9,17,6,5,1,1,2,22
3,0,1,1,28.7,32.575,54,8.9981,2011,7,15,11,4,0,2,1,210
3,0,0,1,28.7,33.335,74,15.0013,2011,8,13,18,5,1,2,2,292
3,0,1,1,28.7,33.335,74,0.0,2012,8,2,0,3,0,2,2,63
4,0,1,2,13.12,14.395,53,23.9994,2012,11,7,14,2,0,1,1,161
2,0,1,2,22.14,25.76,83,15.0013,2012,6,18,9,0,0,2,2,250
4,0,1,1,25.42,31.06,46,16.9979,2011,11,14,17,0,0,2,1,519
2,0,1,1,12.3,15.91,61,6.0032,2011,4,1,23,4,0,1,1,53
2,0,1,1,21.32,25.0,34,23.9994,2011,5,5,12,3,0,2,0,196
3,0,1,1,30.34,34.85,66,19.0012,2011,7,11,8,0,0,3,1,420
4,0,0,1,24.6,31.06,46,7.0015,2011,10,8,18,5,1,2,1,359
2,0,1,1,24.6,30.305,64,12.998,2011,6,16,5,3,0,2,1,25
4,0,1,1,26.24,30.305,69,15.0013,2012,10,19,12,4,0,2,1,332
2,0,1,1,18.86,22.725,82,6.0032,2011,5,9,0,0,0,1,2,53
1,0,0,1,9.84,10.605,44,19.9995,2011,1,2,22,6,1,0,1,9
4,0,1,1,13.94,17.425,53,7.0015,2012,11,16,9,4,0,1,1,351
1,1,0,1,8.2,9.85,51,12.998,2011,1,17,17,0,0,0,1,71
1,0,0,3,9.84,11.365,87,15.0013,2012,2,11,4,5,1,0,2,4
1,0,1,1,13.94,16.665,46,8.9981,2011,3,14,21,0,0,1,1,63
2,0,1,1,18.04,21.97,62,26.0027,2011,4,13,18,2,0,1,1,321
2,0,1,2,21.32,25.0,63,19.9995,2012,5,8,2,1,0,2,1,16
2,0,1,1,17.22,21.21,35,19.0012,2012,4,5,10,3,0,1,0,246
2,0,1,3,27.06,30.305,83,16.9979,2012,6,12,12,1,0,2,2,95
3,0,1,2,36.9,40.91,35,0.0,2012,7,17,12,1,0,3,0,254
4,0,0,1,17.22,21.21,88,7.0015,2011,10,8,5,5,1,1,2,8
4,0,1,2,25.42,28.03,88,0.0,2011,10,13,12,3,0,2,2,105
2,0,1,1,26.24,31.06,31,22.0028,2011,6,3,11,4,0,2,0,192
2,0,1,1,26.24,31.06,38,0.0,2012,6,6,14,2,0,2,0,302
1,0,0,1,4.92,5.305,36,26.0027,2011,1,8,22,5,1,0,0,34
2,0,0,1,21.32,25.0,77,8.9981,2011,5,8,20,6,1,2,2,174
1,0,0,1,14.76,16.665,51,23.9994,2011,3,12,13,5,1,1,1,157
4,0,0,1,13.12,16.665,76,6.0032,2012,11,10,0,5,1,1,2,122
3,0,0,1,30.34,34.85,66,11.0014,2011,8,14,16,6,1,3,1,292
2,0,1,2,22.96,26.515,64,31.0009,2011,4,12,12,1,0,2,1,92
2,0,1,1,24.6,28.03,83,8.9981,2011,6,6,1,0,0,2,2,14
4,0,1,2,13.12,15.15,49,22.0028,2012,11,7,20,2,0,1,1,256
2,0,1,2,27.88,31.82,36,31.0009,2011,4,4,22,0,0,2,0,75
2,0,1,2,24.6,28.79,78,8.9981,2012,6,19,7,1,0,2,2,480
2,0,0,1,23.78,27.275,46,19.0012,2012,6,2,11,5,1,2,1,536
4,0,1,1,14.76,16.665,46,27.9993,2011,12,16,8,4,0,1,1,459
2,0,1,2,31.16,34.09,48,15.0013,2012,6,11,11,0,0,3,1,202
3,0,1,1,27.88,31.82,79,12.998,2012,7,3,22,1,0,2,2,177
1,0,0,1,8.2,11.365,64,7.0015,2011,2,13,0,6,1,0,1,39
4,0,1,1,18.04,21.97,18,27.9993,2012,11,8,14,3,0,1,0,182
3,0,1,2,26.24,28.79,83,8.9981,2012,8,1,7,2,0,2,2,487
3,0,1,3,22.14,25.76,83,23.9994,2011,9,6,10,1,0,2,2,106
4,0,0,1,18.86,22.725,44,8.9981,2012,10,13,18,5,1,1,1,473
2,0,0,1,22.14,25.76,30,23.9994,2011,4,17,16,6,1,2,0,343
1,0,0,3,8.2,10.605,100,8.9981,2011,2,5,10,5,1,0,2,34
1,0,0,1,8.2,8.335,32,32.9975,2011,1,8,14,5,1,0,0,95
1,0,0,1,9.02,11.365,80,8.9981,2012,1,7,9,5,1,0,2,130
3,0,0,1,24.6,28.03,83,15.0013,2012,8,18,6,5,1,2,2,27
1,0,1,2,14.76,17.425,25,11.0014,2011,3,8,11,1,0,1,0,78
3,0,0,2,32.8,37.88,55,15.0013,2012,9,1,11,5,1,3,1,492
2,0,1,1,19.68,23.485,63,16.9979,2011,5,9,7,0,0,1,1,237
3,0,1,2,26.24,29.545,78,16.9979,2011,8,18,6,3,0,2,2,103
4,0,1,1,20.5,24.24,68,6.0032,2012,12,3,18,0,0,2,1,692
4,0,0,1,16.4,20.455,87,7.0015,2012,12,8,18,5,1,1,2,304
2,0,0,1,17.22,21.21,67,8.9981,2012,5,12,5,5,1,1,1,13
4,0,1,1,13.12,16.665,87,6.0032,2011,12,5,0,0,0,1,2,24
2,0,1,3,23.78,27.275,73,11.0014,2011,6,16,6,3,0,2,2,112
1,0,0,1,17.22,21.21,54,11.0014,2011,3,12,18,5,1,1,1,145
3,0,1,2,25.42,29.545,78,12.998,2011,9,15,7,3,0,2,2,338
3,0,1,2,33.62,38.635,49,15.0013,2012,7,17,9,1,0,3,1,320
2,0,1,1,23.78,27.275,73,19.9995,2011,5,2,11,0,0,2,2,130
4,0,0,2,9.84,11.365,60,15.0013,2011,12,18,11,6,1,0,1,188
1,0,1,1,18.04,21.97,38,12.998,2012,2,7,15,1,0,1,0,146
4,0,0,3,17.22,21.21,67,8.9981,2012,10,7,8,6,1,1,1,62
3,0,1,1,30.34,34.09,58,12.998,2011,7,13,3,2,0,3,1,4
3,0,1,3,26.24,28.79,89,19.9995,2012,8,10,6,4,0,2,2,44
1,0,1,1,13.94,14.395,46,35.0008,2012,1,18,5,2,0,1,1,29
1,0,1,2,7.38,9.85,51,11.0014,2011,1,7,23,4,0,0,1,15
4,0,1,2,13.12,16.665,70,8.9981,2011,12,15,2,3,0,1,1,7
3,0,1,1,29.52,34.09,70,16.9979,2012,8,2,23,3,0,2,1,177
1,0,0,1,6.56,6.82,47,22.0028,2012,1,15,0,6,1,0,1,59
3,0,1,2,22.14,25.76,45,15.0013,2011,9,16,15,4,0,2,1,203
4,0,1,1,26.24,30.305,65,19.9995,2012,10,19,15,4,0,2,1,395
2,0,1,3,25.42,28.79,83,16.9979,2011,6,16,22,3,0,2,2,151
3,0,1,1,26.24,28.79,89,7.0015,2011,7,7,4,3,0,2,2,4
2,0,0,1,14.76,17.425,71,8.9981,2012,4,14,8,5,1,1,2,160
3,0,1,1,29.52,33.335,51,8.9981,2011,9,1,15,3,0,2,1,174
3,0,1,3,26.24,28.03,94,7.0015,2011,9,8,21,3,0,2,2,82
2,0,0,1,21.32,25.0,59,7.0015,2012,6,3,2,6,1,2,1,89
1,0,0,1,10.66,13.635,93,8.9981,2011,2,5,22,5,1,1,2,45
3,0,1,1,36.08,38.635,32,15.0013,2012,8,9,14,3,0,3,0,247
4,0,1,1,18.04,21.97,47,12.998,2012,10,11,1,3,0,1,1,11
4,0,0,1,13.12,15.15,45,19.9995,2011,11,5,1,5,1,1,1,62
1,0,1,2,10.66,15.15,100,0.0,2012,2,17,8,4,0,1,2,520
2,0,0,1,32.8,34.85,29,11.0014,2012,6,9,19,5,1,3,0,360
2,0,1,1,20.5,24.24,39,19.0012,2011,5,5,10,3,0,2,0,128
4,0,1,1,18.86,22.725,82,7.0015,2011,10,5,3,2,0,1,2,6
2,1,0,1,32.8,34.85,33,31.0009,2012,4,16,16,0,0,3,0,358
4,0,1,1,18.86,22.725,72,0.0,2012,10,1,2,0,0,1,2,12
2,0,1,1,23.78,27.275,60,15.0013,2011,5,12,12,3,0,2,1,207
4,0,1,2,25.42,27.275,94,0.0,2012,10,4,1,3,0,2,2,25
1,0,0,2,6.56,9.85,59,6.0032,2011,1,15,2,5,1,0,1,12
4,0,1,2,22.96,26.515,94,15.0013,2011,10,14,9,4,0,2,2,180
3,0,1,1,30.34,34.09,58,11.0014,2012,8,13,19,0,0,3,1,555
3,0,1,1,31.98,34.09,35,8.9981,2012,7,12,12,3,0,3,0,292
3,0,0,1,29.52,34.09,70,11.0014,2011,9,3,15,5,1,2,1,388
3,0,0,1,31.98,37.88,66,22.0028,2011,9,4,14,6,1,3,1,361
3,0,1,1,30.34,33.335,48,6.0032,2011,9,12,15,0,0,3,1,212
1,0,1,2,11.48,15.15,65,6.0032,2012,2,10,0,4,0,1,1,43
3,0,1,1,28.7,32.575,58,26.0027,2011,8,16,10,1,0,2,1,111
4,0,1,2,11.48,15.91,93,0.0,2011,11,7,6,0,0,1,2,99
1,0,1,2,5.74,6.06,50,19.9995,2011,1,10,10,0,0,0,1,31
4,0,1,2,12.3,14.395,56,15.0013,2012,12,12,19,2,0,1,1,402
1,0,1,1,9.84,12.12,70,8.9981,2011,3,14,5,0,0,0,1,8
1,0,1,1,25.42,30.305,61,15.0013,2012,3,19,19,0,0,2,1,549
4,0,0,1,22.14,25.76,45,7.0015,2012,11,11,13,6,1,2,1,686
3,0,1,2,27.88,31.82,83,6.0032,2011,7,6,4,2,0,2,2,6
3,0,0,1,26.24,28.79,83,8.9981,2011,9,4,5,6,1,2,2,6
1,0,1,2,6.56,11.365,69,0.0,2011,1,14,22,4,0,0,1,36
2,0,1,1,24.6,31.06,40,30.0026,2011,5,6,14,4,0,2,0,213
3,0,1,1,28.7,33.335,74,15.0013,2012,8,14,0,1,0,2,2,60
4,0,1,1,17.22,21.21,67,16.9979,2012,10,16,5,1,0,1,1,52
2,0,1,2,20.5,24.24,77,19.0012,2011,5,12,9,3,0,2,2,212
3,0,0,3,29.52,34.85,74,19.9995,2011,8,7,15,6,1,2,2,326
3,0,1,1,27.88,31.82,79,16.9979,2011,7,8,5,4,0,2,2,27
4,0,1,2,16.4,20.455,76,0.0,2011,11,4,2,4,0,1,2,10
1,0,1,1,16.4,20.455,76,22.0028,2012,1,12,23,3,0,1,2,67
3,0,1,1,31.16,36.365,66,15.0013,2012,8,2,21,3,0,3,1,342
3,0,1,1,27.06,31.06,74,7.0015,2011,8,2,4,1,0,2,2,10
4,0,1,1,13.94,16.665,49,12.998,2011,12,2,21,4,0,1,1,111
4,0,1,2,16.4,20.455,87,6.0032,2011,10,4,0,1,0,1,2,27
2,0,1,1,19.68,23.485,82,12.998,2011,5,12,8,3,0,1,2,421
1,0,1,1,13.12,15.91,57,11.0014,2012,2,6,21,0,0,1,1,154
4,0,0,2,17.22,21.21,67,12.998,2012,10,7,10,6,1,1,1,185
2,0,1,3,25.42,28.03,88,23.9994,2012,6,1,18,4,0,2,2,110
1,0,1,2,9.02,13.635,87,0.0,2011,1,18,20,1,0,0,2,83
1,0,1,1,14.76,16.665,87,16.9979,2012,1,13,3,4,0,1,2,7
4,0,1,2,22.96,26.515,90,11.0014,2011,10,14,8,4,0,2,2,209
3,0,0,2,27.88,31.82,83,15.0013,2011,8,13,20,5,1,2,2,183
3,0,1,3,27.06,29.545,94,6.0032,2011,8,4,3,3,0,2,2,3
1,0,0,3,4.1,3.79,68,26.0027,2012,2,12,0,6,1,0,1,21
4,0,1,1,15.58,19.695,50,26.0027,2012,12,19,19,2,0,1,1,336
1,0,1,1,28.7,31.82,39,15.0013,2012,3,13,15,1,0,2,0,264
3,0,1,1,27.06,31.06,74,6.0032,2011,7,5,6,1,0,2,2,94
2,0,0,1,21.32,25.0,72,7.0015,2012,6,2,7,5,1,2,2,86
2,0,1,1,24.6,28.79,78,0.0,2012,5,4,9,4,0,2,2,294
3,0,1,1,21.32,25.0,77,0.0,2012,9,17,7,0,0,2,2,492
3,0,0,1,27.06,31.06,65,19.0012,2012,8,18,9,5,1,2,1,292
4,0,1,1,13.94,15.15,46,26.0027,2012,12,5,20,2,0,1,1,293
2,0,1,3,15.58,19.695,46,15.0013,2012,4,11,15,2,0,1,1,202
3,0,1,1,29.52,33.335,58,15.0013,2011,9,13,12,1,0,2,1,187
3,0,1,2,26.24,28.79,89,22.0028,2012,9,18,6,1,0,2,2,167
4,0,1,1,22.96,26.515,64,23.9994,2011,11,15,0,1,0,2,1,22
4,0,1,2,22.14,25.76,94,0.0,2011,10,13,1,3,0,2,2,12
1,0,1,1,8.2,8.335,47,27.9993,2011,1,12,15,2,0,0,1,49
2,0,1,1,22.14,25.76,32,15.0013,2012,4,17,23,1,0,2,0,82
4,0,0,2,12.3,16.665,87,0.0,2012,12,1,21,5,1,1,2,158
3,0,1,1,34.44,37.12,39,11.0014,2011,7,13,11,2,0,3,0,165
1,0,1,1,9.84,10.605,38,23.9994,2011,1,13,16,3,0,0,0,78
2,0,1,1,27.06,31.06,41,16.9979,2012,4,4,18,2,0,2,1,759
3,0,1,1,27.06,29.545,89,7.0015,2011,8,8,4,0,0,2,2,10
2,0,1,1,21.32,25.0,77,15.0013,2012,5,2,21,2,0,2,2,239
2,0,1,1,26.24,31.06,41,16.9979,2011,6,13,21,0,0,2,1,218
1,0,1,1,4.1,9.09,54,0.0,2011,1,14,6,4,0,0,1,17
2,0,1,1,22.14,25.76,24,11.0014,2012,4,13,19,4,0,2,0,427
3,0,1,1,32.8,40.15,66,8.9981,2011,7,19,18,1,0,3,1,530
4,0,1,1,23.78,27.275,53,16.9979,2011,10,4,14,1,0,2,1,183
2,0,0,1,25.42,28.79,83,0.0,2011,6,18,5,5,1,2,2,7
2,0,1,1,18.86,22.725,88,15.0013,2012,5,10,3,3,0,1,2,3
1,0,1,2,10.66,14.395,56,6.0032,2012,2,14,9,1,0,1,1,262
4,0,1,1,9.02,13.635,80,0.0,2011,12,9,5,4,0,0,2,20
1,0,0,1,10.66,12.12,41,16.9979,2012,3,4,22,6,1,1,1,62
4,0,0,1,12.3,15.15,56,8.9981,2012,11,4,8,6,1,1,1,149
3,0,1,2,31.16,35.605,58,8.9981,2012,7,11,11,2,0,3,1,229
4,0,1,2,12.3,15.15,81,8.9981,2012,12,7,9,4,0,1,2,301
3,1,0,1,30.34,34.85,70,19.9995,2012,9,3,14,0,0,3,1,512
2,0,0,1,17.22,21.21,26,8.9981,2012,4,8,3,6,1,1,0,26
4,0,1,1,14.76,17.425,50,11.0014,2012,10,11,6,3,0,1,1,159
2,0,0,1,21.32,25.0,59,0.0,2012,4,15,8,6,1,2,1,97
4,0,1,1,17.22,21.21,82,19.0012,2011,10,4,7,1,0,1,2,309
1,0,1,1,5.74,6.82,50,12.998,2011,1,13,8,3,0,0,1,202
1,0,1,1,10.66,14.395,56,6.0032,2012,2,10,4,4,0,1,1,2
4,0,0,2,12.3,15.91,75,6.0032,2011,11,6,9,6,1,1,2,170
3,0,1,2,28.7,32.575,61,8.9981,2011,9,2,16,4,0,2,1,381
3,0,1,2,24.6,28.03,83,8.9981,2011,9,2,5,4,0,2,2,20
3,0,1,2,27.06,31.06,61,11.0014,2011,7,15,10,4,0,2,1,166
2,0,1,3,17.22,21.21,77,7.0015,2012,4,19,1,3,0,1,2,13
4,0,1,3,23.78,27.275,88,8.9981,2012,10,2,9,1,0,2,2,86
4,1,0,1,18.86,22.725,94,0.0,2011,10,10,4,0,0,1,2,6
3,0,0,3,30.34,35.605,79,11.0014,2011,8,6,17,5,1,3,2,149
2,0,1,1,9.84,12.12,70,8.9981,2011,4,6,2,2,0,0,1,5
2,0,0,2,16.4,20.455,71,12.998,2012,4,1,11,6,1,1,2,451
3,0,1,2,23.78,27.275,60,6.0032,2011,9,19,12,0,0,2,1,189
4,0,1,1,23.78,27.275,46,27.9993,2011,10,14,17,4,0,2,1,481
2,0,1,1,24.6,31.06,43,12.998,2012,6,5,16,1,0,2,1,473
3,0,0,2,28.7,32.575,61,11.0014,2011,7,3,1,6,1,2,1,78
2,0,1,1,14.76,17.425,71,8.9981,2012,4,10,2,1,0,1,2,2
2,0,1,2,18.86,22.725,55,0.0,2011,4,7,11,3,0,1,1,122
1,0,1,1,9.84,12.88,48,7.0015,2011,1,4,20,1,0,0,1,54
1,0,1,1,13.12,15.15,49,19.0012,2011,3,2,10,2,0,1,1,76
4,0,0,1,16.4,20.455,71,15.0013,2012,12,2,13,6,1,1,2,431
3,0,1,1,34.44,37.88,44,16.9979,2012,7,19,19,3,0,3,1,533
4,0,0,1,13.12,17.425,66,0.0,2011,11,5,20,5,1,1,1,165
4,0,1,1,18.04,21.97,67,12.998,2011,11,3,11,3,0,1,1,120
4,0,1,1,21.32,25.0,45,15.0013,2011,11,9,15,2,0,2,1,151
3,0,1,1,22.14,25.76,88,0.0,2012,9,14,6,4,0,2,2,152
1,0,0,1,13.12,16.665,33,8.9981,2012,3,10,20,5,1,1,0,121
2,0,0,2,21.32,25.0,94,8.9981,2011,5,14,11,5,1,2,2,279
3,0,0,1,31.16,36.365,66,8.9981,2012,7,15,10,6,1,3,1,382
4,0,1,1,9.84,11.365,52,12.998,2012,12,6,10,3,0,0,1,145
3,0,0,1,35.26,39.395,41,7.0015,2012,7,15,13,6,1,3,1,480
2,0,0,1,32.8,38.635,59,19.9995,2011,6,12,15,6,1,3,1,360
3,0,0,2,23.78,27.275,60,8.9981,2011,9,18,15,6,1,2,1,365
2,0,1,2,32.8,36.365,43,19.0012,2011,6,7,14,1,0,3,1,146
4,0,1,2,22.96,26.515,83,0.0,2012,10,19,3,4,0,2,2,5
1,0,1,1,19.68,23.485,88,12.998,2012,3,1,4,3,0,1,2,5
3,0,1,1,32.8,37.12,49,11.0014,2012,7,3,9,1,0,3,1,272
4,0,1,3,18.86,22.725,100,11.0014,2011,12,7,5,2,0,1,2,3
4,0,0,1,20.5,24.24,45,12.998,2012,11,10,17,5,1,2,1,501
4,0,0,1,21.32,25.0,27,22.0028,2011,11,13,18,6,1,2,0,190
4,0,1,1,15.58,19.695,46,22.0028,2012,12,18,18,1,0,1,1,525
3,0,1,1,25.42,29.545,78,6.0032,2012,9,14,23,4,0,2,2,195
4,0,0,1,10.66,13.635,75,7.0015,2012,12,15,9,5,1,1,2,220
2,0,0,1,22.96,26.515,52,7.0015,2012,6,2,23,5,1,2,1,238
2,0,1,1,22.14,25.76,52,27.9993,2012,5,17,9,3,0,2,1,346
2,0,1,1,35.26,38.635,39,0.0,2011,6,10,14,4,0,3,0,165
1,0,0,1,12.3,15.15,52,8.9981,2012,1,8,8,6,1,1,1,57
1,0,1,1,20.5,24.24,42,12.998,2011,3,17,17,3,0,2,1,313
3,0,1,2,25.42,29.545,73,8.9981,2012,9,17,20,0,0,2,2,340
1,0,1,2,13.12,16.665,45,8.9981,2012,2,10,15,4,0,1,1,191
2,0,1,1,24.6,31.06,53,19.9995,2012,6,14,0,3,0,2,1,48
1,0,1,2,13.94,17.425,100,6.0032,2011,3,11,0,4,0,1,2,6
3,0,0,1,30.34,34.09,58,7.0015,2011,9,11,13,6,1,3,1,350
4,0,1,1,25.42,31.06,57,16.9979,2011,10,18,16,1,0,2,1,304
2,0,1,1,29.52,32.575,32,30.0026,2012,6,13,18,2,0,2,0,744
2,0,0,1,26.24,31.06,53,7.0015,2012,6,9,0,5,1,2,1,206
1,0,0,1,14.76,17.425,46,15.0013,2012,1,8,11,6,1,1,1,256
1,0,1,1,13.12,15.15,36,19.9995,2012,2,9,15,3,0,1,0,134
4,0,1,1,28.7,32.575,48,0.0,2012,10,5,13,4,0,2,1,424
1,0,0,2,9.84,12.88,87,6.0032,2012,2,4,22,5,1,0,2,95
2,0,1,3,22.14,25.76,73,12.998,2011,5,19,14,3,0,2,2,180
3,0,0,1,27.88,31.82,61,15.0013,2011,7,16,23,5,1,2,1,168
3,0,1,1,22.96,26.515,52,12.998,2012,9,19,10,2,0,2,1,192
1,0,0,1,17.22,21.21,54,6.0032,2011,3,12,19,5,1,1,1,112
2,0,0,1,28.7,31.82,34,19.9995,2012,6,3,16,6,1,2,0,662
1,0,0,1,15.58,19.695,29,23.9994,2011,2,13,13,6,1,1,0,154
